Temp,Time,Molarity,H?O,DES,EtOH,Predicted y
190,4,380,1,1,2,-0.013870825
190,4,390,1,1,1,0.011442867
190,4,390,2,1,1,0
190,4,390,1,2,1,0.0160388
190,4,390,1,1,2,-0.013870825
190,4,400,1,1,1,0.011442867
190,4,400,2,1,1,0
190,4,400,1,2,1,0.0160388
190,4,400,1,1,2,-0.013870825
190,4,410,1,1,1,0.011442867
190,4,410,2,1,1,0
190,4,410,1,2,1,0.0160388
190,4,410,1,1,2,-0.013870825
190,4,420,1,1,1,0.011442867
190,4,420,2,1,1,0
190,4,420,1,2,1,0.0160388
190,4,420,1,1,2,-0.013870825
190,4,430,1,1,1,0.011442867
190,4,430,2,1,1,0
190,4,430,1,2,1,0.0160388
190,4,430,1,1,2,-0.013870825
190,4,440,1,1,1,0.011442867
190,4,440,2,1,1,0
190,4,440,1,2,1,0.0160388
190,4,440,1,1,2,-0.013870825
190,4,450,1,1,1,0.011442867
190,4,450,2,1,1,0
190,4,450,1,2,1,0.0160388
190,4,450,1,1,2,-0.013870825
190,4,460,1,1,1,0
190,4,460,2,1,1,0
190,4,460,1,2,1,-0.008146343
190,4,460,1,1,2,-0.01186095
190,4,470,1,1,1,0
190,4,470,2,1,1,0
190,4,470,1,2,1,-0.008146343
190,4,470,1,1,2,-0.01186095
190,4,480,1,1,1,0
190,4,480,2,1,1,0
190,4,480,1,2,1,-0.008146343
190,4,480,1,1,2,-0.01186095
190,4,490,1,1,1,0
190,4,490,2,1,1,0
190,4,490,1,2,1,-0.008146343
190,4,490,1,1,2,-0.01186095
190,4,500,1,1,1,0
190,4,500,2,1,1,0
190,4,500,1,2,1,-0.008146343
190,4,500,1,1,2,-0.01186095
190,5,50,1,1,1,0
190,5,50,2,1,1,0
190,5,50,1,2,1,0
190,5,50,1,1,2,0
190,5,60,1,1,1,0
190,5,60,2,1,1,0
190,5,60,1,2,1,0
190,5,60,1,1,2,0
190,5,70,1,1,1,0
190,5,70,2,1,1,0
190,5,70,1,2,1,0
190,5,70,1,1,2,0
190,5,80,1,1,1,0
190,5,80,2,1,1,0
190,5,80,1,2,1,0
190,5,80,1,1,2,0.0578511
190,5,90,1,1,1,0
190,5,90,2,1,1,0
190,5,90,1,2,1,0
190,5,90,1,1,2,0.0578511
190,5,100,1,1,1,0
190,5,100,2,1,1,0
190,5,100,1,2,1,0
190,5,100,1,1,2,0.0578511
190,5,110,1,1,1,0
190,5,110,2,1,1,0
190,5,110,1,2,1,0
190,5,110,1,1,2,0.0578511
190,5,120,1,1,1,0
190,5,120,2,1,1,0
190,5,120,1,2,1,0
190,5,120,1,1,2,0.0578511
190,5,130,1,1,1,0
190,5,130,2,1,1,0
190,5,130,1,2,1,0
190,5,130,1,1,2,0.0578511
190,5,140,1,1,1,0
190,5,140,2,1,1,0
190,5,140,1,2,1,0
190,5,140,1,1,2,0.0578511
190,5,150,1,1,1,0
190,5,150,2,1,1,0
190,5,150,1,2,1,0
190,5,150,1,1,2,0.0578511
190,5,160,1,1,1,0.12112
190,5,160,2,1,1,0.06134075
190,5,160,1,2,1,0.0143706
190,5,160,1,1,2,0.034909933
190,5,170,1,1,1,0.12112
190,5,170,2,1,1,0.06134075
190,5,170,1,2,1,0.0143706
190,5,170,1,1,2,0.034909933
190,5,180,1,1,1,0.12112
190,5,180,2,1,1,0.06134075
190,5,180,1,2,1,0.0143706
190,5,180,1,1,2,0.034909933
190,5,190,1,1,1,0.12112
190,5,190,2,1,1,0.06134075
190,5,190,1,2,1,0.0143706
190,5,190,1,1,2,0.034909933
190,5,200,1,1,1,0.12112
190,5,200,2,1,1,0.06134075
190,5,200,1,2,1,0.0143706
190,5,200,1,1,2,0.034909933
190,5,210,1,1,1,0.12112
190,5,210,2,1,1,0.06134075
190,5,210,1,2,1,0.0143706
190,5,210,1,1,2,0.034909933
190,5,220,1,1,1,0.12112
190,5,220,2,1,1,0.06134075
190,5,220,1,2,1,0.0143706
190,5,220,1,1,2,0.034909933
190,5,230,1,1,1,0.12112
190,5,230,2,1,1,0.06134075
190,5,230,1,2,1,0.0143706
190,5,230,1,1,2,0.034909933
190,5,240,1,1,1,0.12112
190,5,240,2,1,1,0.06134075
190,5,240,1,2,1,0.0143706
190,5,240,1,1,2,0.034909933
190,5,250,1,1,1,0.12112
190,5,250,2,1,1,0.06134075
190,5,250,1,2,1,0.0143706
190,5,250,1,1,2,0.034909933
190,5,260,1,1,1,0.0477203
190,5,260,2,1,1,0
190,5,260,1,2,1,0.019831567
190,5,260,1,1,2,-0.01723325
190,5,270,1,1,1,0.0477203
190,5,270,2,1,1,0
190,5,270,1,2,1,0.019831567
190,5,270,1,1,2,-0.01723325
190,5,280,1,1,1,0.0477203
190,5,280,2,1,1,0
190,5,280,1,2,1,0.019831567
190,5,280,1,1,2,-0.01723325
190,5,290,1,1,1,0.0477203
190,5,290,2,1,1,0
190,5,290,1,2,1,0.019831567
190,5,290,1,1,2,-0.01723325
190,5,300,1,1,1,0.0477203
190,5,300,2,1,1,0
190,5,300,1,2,1,0.019831567
190,5,300,1,1,2,-0.01723325
190,5,310,1,1,1,0.0477203
190,5,310,2,1,1,0
190,5,310,1,2,1,0.019831567
190,5,310,1,1,2,-0.01723325
190,5,320,1,1,1,0.0477203
190,5,320,2,1,1,0
190,5,320,1,2,1,0.019831567
190,5,320,1,1,2,-0.01723325
190,5,330,1,1,1,0.0477203
190,5,330,2,1,1,0
190,5,330,1,2,1,0.019831567
190,5,330,1,1,2,-0.01723325
190,5,340,1,1,1,0.0477203
190,5,340,2,1,1,0
190,5,340,1,2,1,0.019831567
190,5,340,1,1,2,-0.01723325
190,5,350,1,1,1,0.0477203
190,5,350,2,1,1,0
190,5,350,1,2,1,0.019831567
190,5,350,1,1,2,-0.01723325
190,5,360,1,1,1,0.011442867
190,5,360,2,1,1,0
190,5,360,1,2,1,0.0160388
190,5,360,1,1,2,-0.013870825
190,5,370,1,1,1,0.011442867
190,5,370,2,1,1,0
190,5,370,1,2,1,0.0160388
190,5,370,1,1,2,-0.013870825
190,5,380,1,1,1,0.011442867
190,5,380,2,1,1,0
190,5,380,1,2,1,0.0160388
190,5,380,1,1,2,-0.013870825
190,5,390,1,1,1,0.011442867
190,5,390,2,1,1,0
190,5,390,1,2,1,0.0160388
190,5,390,1,1,2,-0.013870825
190,5,400,1,1,1,0.011442867
190,5,400,2,1,1,0
190,5,400,1,2,1,0.0160388
190,5,400,1,1,2,-0.013870825
190,5,410,1,1,1,0.011442867
190,5,410,2,1,1,0
190,5,410,1,2,1,0.0160388
190,5,410,1,1,2,-0.013870825
190,5,420,1,1,1,0.011442867
190,5,420,2,1,1,0
190,5,420,1,2,1,0.0160388
190,5,420,1,1,2,-0.013870825
190,5,430,1,1,1,0.011442867
190,5,430,2,1,1,0
190,5,430,1,2,1,0.0160388
190,5,430,1,1,2,-0.013870825
190,5,440,1,1,1,0.011442867
190,5,440,2,1,1,0
190,5,440,1,2,1,0.0160388
190,5,440,1,1,2,-0.013870825
190,5,450,1,1,1,0.011442867
190,5,450,2,1,1,0
190,5,450,1,2,1,0.0160388
190,5,450,1,1,2,-0.013870825
190,5,460,1,1,1,0
190,5,460,2,1,1,0
190,5,460,1,2,1,-0.008146343
190,5,460,1,1,2,-0.01186095
190,5,470,1,1,1,0
190,5,470,2,1,1,0
190,5,470,1,2,1,-0.008146343
190,5,470,1,1,2,-0.01186095
190,5,480,1,1,1,0
190,5,480,2,1,1,0
190,5,480,1,2,1,-0.008146343
190,5,480,1,1,2,-0.01186095
190,5,490,1,1,1,0
190,5,490,2,1,1,0
190,5,490,1,2,1,-0.008146343
190,5,490,1,1,2,-0.01186095
190,5,500,1,1,1,0
190,5,500,2,1,1,0
190,5,500,1,2,1,-0.008146343
190,5,500,1,1,2,-0.01186095
190,6,50,1,1,1,0
190,6,50,2,1,1,0
190,6,50,1,2,1,0
190,6,50,1,1,2,0
190,6,60,1,1,1,0
190,6,60,2,1,1,0
190,6,60,1,2,1,0
190,6,60,1,1,2,0
190,6,70,1,1,1,0
190,6,70,2,1,1,0
190,6,70,1,2,1,0
190,6,70,1,1,2,0
190,6,80,1,1,1,0
190,6,80,2,1,1,0
190,6,80,1,2,1,0
190,6,80,1,1,2,0
190,6,90,1,1,1,0
190,6,90,2,1,1,0
190,6,90,1,2,1,0
190,6,90,1,1,2,0
190,6,100,1,1,1,0
190,6,100,2,1,1,0
190,6,100,1,2,1,0
190,6,100,1,1,2,0
190,6,110,1,1,1,0
190,6,110,2,1,1,0
190,6,110,1,2,1,0
190,6,110,1,1,2,0
190,6,120,1,1,1,0
190,6,120,2,1,1,0
190,6,120,1,2,1,0
190,6,120,1,1,2,0
190,6,130,1,1,1,0
190,6,130,2,1,1,0
190,6,130,1,2,1,0
190,6,130,1,1,2,0
190,6,140,1,1,1,0
190,6,140,2,1,1,0
190,6,140,1,2,1,0
190,6,140,1,1,2,0
190,6,150,1,1,1,0
190,6,150,2,1,1,0
190,6,150,1,2,1,0
190,6,150,1,1,2,0
190,6,160,1,1,1,0
190,6,160,2,1,1,0
190,6,160,1,2,1,0
190,6,160,1,1,2,0.0775205
190,6,170,1,1,1,0
190,6,170,2,1,1,0
190,6,170,1,2,1,0
190,6,170,1,1,2,0.0775205
190,6,180,1,1,1,0
190,6,180,2,1,1,0
190,6,180,1,2,1,0
190,6,180,1,1,2,0.0775205
190,6,190,1,1,1,0
190,6,190,2,1,1,0
190,6,190,1,2,1,0
190,6,190,1,1,2,0.0775205
190,6,200,1,1,1,0
190,6,200,2,1,1,0
190,6,200,1,2,1,0
190,6,200,1,1,2,0.0775205
190,6,210,1,1,1,0
190,6,210,2,1,1,0
190,6,210,1,2,1,0
190,6,210,1,1,2,0.0775205
190,6,220,1,1,1,0
190,6,220,2,1,1,0
190,6,220,1,2,1,0
190,6,220,1,1,2,0.0775205
190,6,230,1,1,1,0
190,6,230,2,1,1,0
190,6,230,1,2,1,0
190,6,230,1,1,2,0.0775205
190,6,240,1,1,1,0
190,6,240,2,1,1,0
190,6,240,1,2,1,0
190,6,240,1,1,2,0.0775205
190,6,250,1,1,1,0
190,6,250,2,1,1,0
190,6,250,1,2,1,0
190,6,250,1,1,2,0.0775205
190,6,260,1,1,1,0
190,6,260,2,1,1,0
190,6,260,1,2,1,0
190,6,260,1,1,2,0.026292467
190,6,270,1,1,1,0
190,6,270,2,1,1,0
190,6,270,1,2,1,0
190,6,270,1,1,2,0.026292467
190,6,280,1,1,1,0
190,6,280,2,1,1,0
190,6,280,1,2,1,0
190,6,280,1,1,2,0.026292467
190,6,290,1,1,1,0
190,6,290,2,1,1,0
190,6,290,1,2,1,0
190,6,290,1,1,2,0.026292467
190,6,300,1,1,1,0
190,6,300,2,1,1,0
190,6,300,1,2,1,0
190,6,300,1,1,2,0.026292467
190,6,310,1,1,1,0
190,6,310,2,1,1,0
190,6,310,1,2,1,0
190,6,310,1,1,2,0.026292467
190,6,320,1,1,1,0
190,6,320,2,1,1,0
190,6,320,1,2,1,0
190,6,320,1,1,2,0.026292467
190,6,330,1,1,1,0
190,6,330,2,1,1,0
190,6,330,1,2,1,0
190,6,330,1,1,2,0.026292467
190,6,340,1,1,1,0
190,6,340,2,1,1,0
190,6,340,1,2,1,0
190,6,340,1,1,2,0.026292467
190,6,350,1,1,1,0
190,6,350,2,1,1,0
190,6,350,1,2,1,0
190,6,350,1,1,2,0.026292467
190,6,360,1,1,1,0.0295834
190,6,360,2,1,1,0
190,6,360,1,2,1,0.019081367
190,6,360,1,1,2,-0.0139691
190,6,370,1,1,1,0.0295834
190,6,370,2,1,1,0
190,6,370,1,2,1,0.019081367
190,6,370,1,1,2,-0.0139691
190,6,380,1,1,1,0.0295834
190,6,380,2,1,1,0
190,6,380,1,2,1,0.019081367
190,6,380,1,1,2,-0.0139691
190,6,390,1,1,1,0.0295834
190,6,390,2,1,1,0
190,6,390,1,2,1,0.019081367
190,6,390,1,1,2,-0.0139691
190,6,400,1,1,1,0.0295834
190,6,400,2,1,1,0
190,6,400,1,2,1,0.019081367
190,6,400,1,1,2,-0.0139691
190,6,410,1,1,1,0.0295834
190,6,410,2,1,1,0
190,6,410,1,2,1,0.019081367
190,6,410,1,1,2,-0.0139691
190,6,420,1,1,1,0.0295834
190,6,420,2,1,1,0
190,6,420,1,2,1,0.019081367
190,6,420,1,1,2,-0.0139691
190,6,430,1,1,1,0.0295834
190,6,430,2,1,1,0
190,6,430,1,2,1,0.019081367
190,6,430,1,1,2,-0.0139691
190,6,440,1,1,1,0.0295834
190,6,440,2,1,1,0
190,6,440,1,2,1,0.019081367
190,6,440,1,1,2,-0.0139691
190,6,450,1,1,1,0.0295834
190,6,450,2,1,1,0
190,6,450,1,2,1,0.019081367
190,6,450,1,1,2,-0.0139691
190,6,460,1,1,1,0.059455633
190,6,460,2,1,1,0
190,6,460,1,2,1,0.020169875
190,6,460,1,1,2,0
190,6,470,1,1,1,0.059455633
190,6,470,2,1,1,0
190,6,470,1,2,1,0.020169875
190,6,470,1,1,2,0
190,6,480,1,1,1,0.059455633
190,6,480,2,1,1,0
190,6,480,1,2,1,0.020169875
190,6,480,1,1,2,0
190,6,490,1,1,1,0.059455633
190,6,490,2,1,1,0
190,6,490,1,2,1,0.020169875
190,6,490,1,1,2,0
190,6,500,1,1,1,0.059455633
190,6,500,2,1,1,0
190,6,500,1,2,1,0.020169875
190,6,500,1,1,2,0
195,2,50,1,1,1,0
195,2,50,2,1,1,0
195,2,50,1,2,1,0
195,2,50,1,1,2,0
195,2,60,1,1,1,0
195,2,60,2,1,1,0
195,2,60,1,2,1,0
195,2,60,1,1,2,0
195,2,70,1,1,1,0
195,2,70,2,1,1,0
195,2,70,1,2,1,0
195,2,70,1,1,2,0
195,2,80,1,1,1,0
195,2,80,2,1,1,0
195,2,80,1,2,1,0
195,2,80,1,1,2,0.05220605
195,2,90,1,1,1,0
195,2,90,2,1,1,0
195,2,90,1,2,1,0
195,2,90,1,1,2,0.05220605
195,2,100,1,1,1,0
195,2,100,2,1,1,0
195,2,100,1,2,1,0
195,2,100,1,1,2,0.05220605
195,2,110,1,1,1,0
195,2,110,2,1,1,0
195,2,110,1,2,1,0
195,2,110,1,1,2,0.05220605
195,2,120,1,1,1,0
195,2,120,2,1,1,0
195,2,120,1,2,1,0
195,2,120,1,1,2,0.05220605
195,2,130,1,1,1,0
195,2,130,2,1,1,0
195,2,130,1,2,1,0
195,2,130,1,1,2,0.05220605
195,2,140,1,1,1,0
195,2,140,2,1,1,0
195,2,140,1,2,1,0
195,2,140,1,1,2,0.05220605
195,2,150,1,1,1,0
195,2,150,2,1,1,0
195,2,150,1,2,1,0
195,2,150,1,1,2,0.05220605
195,2,160,1,1,1,0.135651
195,2,160,2,1,1,0.093073825
195,2,160,1,2,1,0.00895977
195,2,160,1,1,2,0.0371483
195,2,170,1,1,1,0.135651
195,2,170,2,1,1,0.093073825
195,2,170,1,2,1,0.00895977
195,2,170,1,1,2,0.0371483
195,2,180,1,1,1,0.135651
195,2,180,2,1,1,0.093073825
195,2,180,1,2,1,0.00895977
195,2,180,1,1,2,0.0371483
195,2,190,1,1,1,0.135651
195,2,190,2,1,1,0.093073825
195,2,190,1,2,1,0.00895977
195,2,190,1,1,2,0.0371483
195,2,200,1,1,1,0.135651
195,2,200,2,1,1,0.093073825
195,2,200,1,2,1,0.00895977
195,2,200,1,1,2,0.0371483
195,2,210,1,1,1,0.135651
195,2,210,2,1,1,0.093073825
195,2,210,1,2,1,0.00895977
195,2,210,1,1,2,0.0371483
195,2,220,1,1,1,0.135651
195,2,220,2,1,1,0.093073825
195,2,220,1,2,1,0.00895977
195,2,220,1,1,2,0.0371483
195,2,230,1,1,1,0.135651
195,2,230,2,1,1,0.093073825
195,2,230,1,2,1,0.00895977
195,2,230,1,1,2,0.0371483
195,2,240,1,1,1,0.135651
195,2,240,2,1,1,0.093073825
195,2,240,1,2,1,0.00895977
195,2,240,1,1,2,0.0371483
195,2,250,1,1,1,0.135651
195,2,250,2,1,1,0.093073825
195,2,250,1,2,1,0.00895977
195,2,250,1,1,2,0.0371483
195,2,260,1,1,1,0.0145345
195,2,260,2,1,1,0
195,2,260,1,2,1,0.01864895
195,2,260,1,1,2,-0.0161996
195,2,270,1,1,1,0.0145345
195,2,270,2,1,1,0
195,2,270,1,2,1,0.01864895
195,2,270,1,1,2,-0.0161996
195,2,280,1,1,1,0.0145345
195,2,280,2,1,1,0
195,2,280,1,2,1,0.01864895
195,2,280,1,1,2,-0.0161996
195,2,290,1,1,1,0.0145345
195,2,290,2,1,1,0
195,2,290,1,2,1,0.01864895
195,2,290,1,1,2,-0.0161996
195,2,300,1,1,1,0.0145345
195,2,300,2,1,1,0
195,2,300,1,2,1,0.01864895
195,2,300,1,1,2,-0.0161996
195,2,310,1,1,1,0.0145345
195,2,310,2,1,1,0
195,2,310,1,2,1,0.01864895
195,2,310,1,1,2,-0.0161996
195,2,320,1,1,1,0.0145345
195,2,320,2,1,1,0
195,2,320,1,2,1,0.01864895
195,2,320,1,1,2,-0.0161996
195,2,330,1,1,1,0.0145345
195,2,330,2,1,1,0
195,2,330,1,2,1,0.01864895
195,2,330,1,1,2,-0.0161996
195,2,340,1,1,1,0.0145345
195,2,340,2,1,1,0
195,2,340,1,2,1,0.01864895
195,2,340,1,1,2,-0.0161996
195,2,350,1,1,1,0.0145345
195,2,350,2,1,1,0
195,2,350,1,2,1,0.01864895
195,2,350,1,1,2,-0.0161996
195,2,360,1,1,1,-0.011181778
195,2,360,2,1,1,0
195,2,360,1,2,1,0.00841168
195,2,360,1,1,2,-0.011603767
195,2,370,1,1,1,-0.011181778
195,2,370,2,1,1,0
195,2,370,1,2,1,0.00841168
195,2,370,1,1,2,-0.011603767
195,2,380,1,1,1,-0.011181778
195,2,380,2,1,1,0
195,2,380,1,2,1,0.00841168
195,2,380,1,1,2,-0.011603767
195,2,390,1,1,1,-0.011181778
195,2,390,2,1,1,0
195,2,390,1,2,1,0.00841168
195,2,390,1,1,2,-0.011603767
195,2,400,1,1,1,-0.011181778
195,2,400,2,1,1,0
195,2,400,1,2,1,0.00841168
195,2,400,1,1,2,-0.011603767
195,2,410,1,1,1,-0.011181778
195,2,410,2,1,1,0
195,2,410,1,2,1,0.00841168
195,2,410,1,1,2,-0.011603767
195,2,420,1,1,1,-0.011181778
195,2,420,2,1,1,0
195,2,420,1,2,1,0.00841168
195,2,420,1,1,2,-0.011603767
195,2,430,1,1,1,-0.011181778
195,2,430,2,1,1,0
195,2,430,1,2,1,0.00841168
195,2,430,1,1,2,-0.011603767
195,2,440,1,1,1,-0.011181778
195,2,440,2,1,1,0
195,2,440,1,2,1,0.00841168
195,2,440,1,1,2,-0.011603767
195,2,450,1,1,1,-0.011181778
195,2,450,2,1,1,0
195,2,450,1,2,1,0.00841168
195,2,450,1,1,2,-0.011603767
195,2,460,1,1,1,-0.00856195
195,2,460,2,1,1,0
195,2,460,1,2,1,-0.00378268
195,2,460,1,1,2,-0.0161245
195,2,470,1,1,1,-0.00856195
195,2,470,2,1,1,0
195,2,470,1,2,1,-0.00378268
195,2,470,1,1,2,-0.0161245
195,2,480,1,1,1,-0.00856195
195,2,480,2,1,1,0
195,2,480,1,2,1,-0.00378268
195,2,480,1,1,2,-0.0161245
195,2,490,1,1,1,-0.00856195
195,2,490,2,1,1,0
195,2,490,1,2,1,-0.00378268
195,2,490,1,1,2,-0.0161245
195,2,500,1,1,1,-0.00856195
195,2,500,2,1,1,0
195,2,500,1,2,1,-0.00378268
195,2,500,1,1,2,-0.0161245
195,3,50,1,1,1,0
195,3,50,2,1,1,0
195,3,50,1,2,1,0
195,3,50,1,1,2,0
195,3,60,1,1,1,0
195,3,60,2,1,1,0
195,3,60,1,2,1,0
195,3,60,1,1,2,0
195,3,70,1,1,1,0
195,3,70,2,1,1,0
195,3,70,1,2,1,0
195,3,70,1,1,2,0
195,3,80,1,1,1,0
195,3,80,2,1,1,0
195,3,80,1,2,1,0
195,3,80,1,1,2,0.05220605
195,3,90,1,1,1,0
195,3,90,2,1,1,0
195,3,90,1,2,1,0
195,3,90,1,1,2,0.05220605
195,3,100,1,1,1,0
195,3,100,2,1,1,0
195,3,100,1,2,1,0
195,3,100,1,1,2,0.05220605
195,3,110,1,1,1,0
195,3,110,2,1,1,0
195,3,110,1,2,1,0
195,3,110,1,1,2,0.05220605
195,3,120,1,1,1,0
195,3,120,2,1,1,0
195,3,120,1,2,1,0
195,3,120,1,1,2,0.05220605
195,3,130,1,1,1,0
195,3,130,2,1,1,0
195,3,130,1,2,1,0
195,3,130,1,1,2,0.05220605
195,3,140,1,1,1,0
195,3,140,2,1,1,0
195,3,140,1,2,1,0
195,3,140,1,1,2,0.05220605
195,3,150,1,1,1,0
195,3,150,2,1,1,0
195,3,150,1,2,1,0
195,3,150,1,1,2,0.05220605
195,3,160,1,1,1,0.135651
195,3,160,2,1,1,0.093073825
195,3,160,1,2,1,0.00895977
195,3,160,1,1,2,0.0371483
195,3,170,1,1,1,0.135651
195,3,170,2,1,1,0.093073825
195,3,170,1,2,1,0.00895977
195,3,170,1,1,2,0.0371483
195,3,180,1,1,1,0.135651
195,3,180,2,1,1,0.093073825
195,3,180,1,2,1,0.00895977
195,3,180,1,1,2,0.0371483
195,3,190,1,1,1,0.135651
195,3,190,2,1,1,0.093073825
195,3,190,1,2,1,0.00895977
195,3,190,1,1,2,0.0371483
195,3,200,1,1,1,0.135651
195,3,200,2,1,1,0.093073825
195,3,200,1,2,1,0.00895977
195,3,200,1,1,2,0.0371483
195,3,210,1,1,1,0.135651
195,3,210,2,1,1,0.093073825
195,3,210,1,2,1,0.00895977
195,3,210,1,1,2,0.0371483
195,3,220,1,1,1,0.135651
195,3,220,2,1,1,0.093073825
195,3,220,1,2,1,0.00895977
195,3,220,1,1,2,0.0371483
195,3,230,1,1,1,0.135651
195,3,230,2,1,1,0.093073825
195,3,230,1,2,1,0.00895977
195,3,230,1,1,2,0.0371483
195,3,240,1,1,1,0.135651
195,3,240,2,1,1,0.093073825
195,3,240,1,2,1,0.00895977
195,3,240,1,1,2,0.0371483
195,3,250,1,1,1,0.135651
195,3,250,2,1,1,0.093073825
195,3,250,1,2,1,0.00895977
195,3,250,1,1,2,0.0371483
195,3,260,1,1,1,0.0145345
195,3,260,2,1,1,0
195,3,260,1,2,1,0.01864895
195,3,260,1,1,2,-0.0161996
195,3,270,1,1,1,0.0145345
195,3,270,2,1,1,0
195,3,270,1,2,1,0.01864895
195,3,270,1,1,2,-0.0161996
195,3,280,1,1,1,0.0145345
195,3,280,2,1,1,0
195,3,280,1,2,1,0.01864895
195,3,280,1,1,2,-0.0161996
195,3,290,1,1,1,0.0145345
195,3,290,2,1,1,0
195,3,290,1,2,1,0.01864895
195,3,290,1,1,2,-0.0161996
195,3,300,1,1,1,0.0145345
195,3,300,2,1,1,0
195,3,300,1,2,1,0.01864895
195,3,300,1,1,2,-0.0161996
195,3,310,1,1,1,0.0145345
195,3,310,2,1,1,0
195,3,310,1,2,1,0.01864895
195,3,310,1,1,2,-0.0161996
195,3,320,1,1,1,0.0145345
195,3,320,2,1,1,0
195,3,320,1,2,1,0.01864895
195,3,320,1,1,2,-0.0161996
195,3,330,1,1,1,0.0145345
195,3,330,2,1,1,0
195,3,330,1,2,1,0.01864895
195,3,330,1,1,2,-0.0161996
195,3,340,1,1,1,0.0145345
195,3,340,2,1,1,0
195,3,340,1,2,1,0.01864895
195,3,340,1,1,2,-0.0161996
195,3,350,1,1,1,0.0145345
195,3,350,2,1,1,0
195,3,350,1,2,1,0.01864895
195,3,350,1,1,2,-0.0161996
195,3,360,1,1,1,-0.011181778
195,3,360,2,1,1,0
195,3,360,1,2,1,0.00841168
195,3,360,1,1,2,-0.011603767
195,3,370,1,1,1,-0.011181778
195,3,370,2,1,1,0
195,3,370,1,2,1,0.00841168
195,3,370,1,1,2,-0.011603767
195,3,380,1,1,1,-0.011181778
195,3,380,2,1,1,0
195,3,380,1,2,1,0.00841168
195,3,380,1,1,2,-0.011603767
195,3,390,1,1,1,-0.011181778
195,3,390,2,1,1,0
195,3,390,1,2,1,0.00841168
195,3,390,1,1,2,-0.011603767
195,3,400,1,1,1,-0.011181778
195,3,400,2,1,1,0
195,3,400,1,2,1,0.00841168
195,3,400,1,1,2,-0.011603767
195,3,410,1,1,1,-0.011181778
195,3,410,2,1,1,0
195,3,410,1,2,1,0.00841168
195,3,410,1,1,2,-0.011603767
195,3,420,1,1,1,-0.011181778
195,3,420,2,1,1,0
195,3,420,1,2,1,0.00841168
195,3,420,1,1,2,-0.011603767
195,3,430,1,1,1,-0.011181778
195,3,430,2,1,1,0
195,3,430,1,2,1,0.00841168
195,3,430,1,1,2,-0.011603767
195,3,440,1,1,1,-0.011181778
195,3,440,2,1,1,0
195,3,440,1,2,1,0.00841168
195,3,440,1,1,2,-0.011603767
195,3,450,1,1,1,-0.011181778
195,3,450,2,1,1,0
195,3,450,1,2,1,0.00841168
195,3,450,1,1,2,-0.011603767
195,3,460,1,1,1,-0.00856195
195,3,460,2,1,1,0
195,3,460,1,2,1,-0.00378268
195,3,460,1,1,2,-0.0161245
195,3,470,1,1,1,-0.00856195
195,3,470,2,1,1,0
195,3,470,1,2,1,-0.00378268
195,3,470,1,1,2,-0.0161245
195,3,480,1,1,1,-0.00856195
195,3,480,2,1,1,0
195,3,480,1,2,1,-0.00378268
195,3,480,1,1,2,-0.0161245
195,3,490,1,1,1,-0.00856195
195,3,490,2,1,1,0
195,3,490,1,2,1,-0.00378268
195,3,490,1,1,2,-0.0161245
195,3,500,1,1,1,-0.00856195
195,3,500,2,1,1,0
195,3,500,1,2,1,-0.00378268
195,3,500,1,1,2,-0.0161245
195,4,50,1,1,1,0
195,4,50,2,1,1,0
195,4,50,1,2,1,0
195,4,50,1,1,2,0
195,4,60,1,1,1,0
195,4,60,2,1,1,0
195,4,60,1,2,1,0
195,4,60,1,1,2,0
195,4,70,1,1,1,0
195,4,70,2,1,1,0
195,4,70,1,2,1,0
195,4,70,1,1,2,0
195,4,80,1,1,1,0
195,4,80,2,1,1,0
195,4,80,1,2,1,0
195,4,80,1,1,2,0.0578511
195,4,90,1,1,1,0
195,4,90,2,1,1,0
195,4,90,1,2,1,0
195,4,90,1,1,2,0.0578511
195,4,100,1,1,1,0
195,4,100,2,1,1,0
195,4,100,1,2,1,0
195,4,100,1,1,2,0.0578511
195,4,110,1,1,1,0
195,4,110,2,1,1,0
195,4,110,1,2,1,0
195,4,110,1,1,2,0.0578511
195,4,120,1,1,1,0
195,4,120,2,1,1,0
195,4,120,1,2,1,0
195,4,120,1,1,2,0.0578511
195,4,130,1,1,1,0
195,4,130,2,1,1,0
195,4,130,1,2,1,0
195,4,130,1,1,2,0.0578511
195,4,140,1,1,1,0
195,4,140,2,1,1,0
195,4,140,1,2,1,0
195,4,140,1,1,2,0.0578511
195,4,150,1,1,1,0
195,4,150,2,1,1,0
195,4,150,1,2,1,0
195,4,150,1,1,2,0.0578511
195,4,160,1,1,1,0.12112
195,4,160,2,1,1,0.06134075
195,4,160,1,2,1,0.0143706
195,4,160,1,1,2,0.034909933
195,4,170,1,1,1,0.12112
195,4,170,2,1,1,0.06134075
195,4,170,1,2,1,0.0143706
195,4,170,1,1,2,0.034909933
195,4,180,1,1,1,0.12112
195,4,180,2,1,1,0.06134075
195,4,180,1,2,1,0.0143706
195,4,180,1,1,2,0.034909933
195,4,190,1,1,1,0.12112
195,4,190,2,1,1,0.06134075
195,4,190,1,2,1,0.0143706
195,4,190,1,1,2,0.034909933
195,4,200,1,1,1,0.12112
195,4,200,2,1,1,0.06134075
195,4,200,1,2,1,0.0143706
195,4,200,1,1,2,0.034909933
195,4,210,1,1,1,0.12112
195,4,210,2,1,1,0.06134075
